Compound,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Mn3CrN3,1.834897802615017,2.0040724244816044,2.066329520802399,2.1519556752970073,1.7534555605318607,1.9034062997357861,2.0567689384739225,1.8008279352385164,2.1222607243411566,1.987779713229034,2.108213568709769,1.729373811134472,2.146094714213352,1.864072084032255,1.8512843148156404,2.1243895310819845,2.0808582124817225,1.9123786923253112,2.0300883178940214,1.833626986292555,2.1716669574802467,1.7750341157523724,2.061770392806534,2.192274732949975,1.9803648831932235,1.8765715310348177,1.9370837479668834,1.9786525327288718,2.073789958671588,2.08657981894281,2.138244947909734,1.815125660453719,2.0624862767283116,1.7863975156505008,2.2113452898081785,2.2817058592946933,1.8720316497528344,2.1094740375453305,1.910008215501977,1.9791750582418506,2.290631150644255,2.016668952858717,2.0923866715503974,2.110651268445909,1.7573957385756789,1.7962549954851235,2.1467183322047134,1.8905479787205872,1.929745822432941,2.070088460217799,2.1272496556768794,1.774756956604532,2.1525343817225675,1.8835914818281785,2.040295997873006,2.080682843351604,1.9898396629833166,2.0278483447403435,1.9951009172660643,2.03520415872224,1.877203569929,2.03993699720718,2.178364245744599,1.8040656904965233,2.0171308937349752,2.06145829625148,2.2253832273720526,2.0552449573035645,2.024052908967766,1.8917859981641172,1.912740242422677,2.0935167620580435,2.1611755414605933,1.81353285141069,1.9701052261011998,2.086255977521769,2.020695530241323,1.9096322391474203,1.9332166313879215,1.9995603405979192,1.9919437047367556,1.935047508959785,1.7699737874379724,1.972368642090422,1.8234773649220344,2.0561237014821394,2.0852294277837,2.113771693831213,1.9983416253551312,2.259915740443079,1.8679742736024167,1.9618446698150005,2.064779974718263,2.037130056413932,2.04656567702717,2.0815746169599882,2.051435030789082,2.152461176113058,1.8239656742944947,2.026969169224282
Mn2CrN3,1.835648863060106,2.0045492943038097,2.0617991102287507,2.1534325482913186,1.7560713393211604,1.9033452273914502,2.056246605976863,1.8032435526911026,2.1199776346853474,1.9875471700144476,2.1042459192677985,1.7283916791600626,2.144870663819445,1.8628834077160654,1.850128579105712,2.1259651727970743,2.0789965885595025,1.9126370921135778,2.030456350596893,1.8329035775026312,2.171923833965226,1.771620466350725,2.0588929218946603,2.191088730544151,1.982109905491649,1.8778619498315456,1.9372101694282373,1.9778071248715816,2.0719994449976555,2.0873900751756698,2.1365765175217826,1.8156792974314413,2.0603951691921853,1.7859259020819265,2.2092957435992853,2.283145166269522,1.8688840442556458,2.109540358382131,1.9121531630491868,1.979585206339014,2.2924237378491816,2.0193071807244065,2.0936923142351316,2.10963561474907,1.756374147385268,1.7960460802292206,2.1488002490241365,1.8877066400270102,1.9312715363920994,2.070482862271463,2.1256690388389337,1.773068853484814,2.1556164227455987,1.8853657568054256,2.0392965360222277,2.081588241553387,1.9884984796884106,2.0241406554889316,1.9918152126898139,2.036537050367621,1.8772470818119051,2.0392698518579184,2.17822127991733,1.8039295384857768,2.016554794337705,2.0613198933208503,2.226239240037805,2.0592892535360683,2.025106244329854,1.8878876614919322,1.9115152350638351,2.095354671764327,2.1593719207700373,1.8149271106248694,1.9677428614323955,2.087334345617573,2.022786485813744,1.9098667607518138,1.933067812564963,1.9992592453422808,1.9936747810159399,1.9361937671753358,1.7703591536595513,1.9720090501853973,1.824285265647626,2.052613904264937,2.083799420620071,2.1147559881162707,1.9996632956867089,2.2617359239254275,1.8666698271985414,1.9576652733790536,2.0638065419420686,2.03835404519097,2.0452589553643827,2.0827645885834154,2.050765667457534,2.150731233735973,1.82288898122409,2.0283347172475494
Mn2NiN2,1.8482731301894288,2.112625859639847,1.9274794856584672,2.054459653555152,1.7657682247445008,1.9220201543944748,2.083349809651037,1.748529787152433,2.026257391218925,1.9252152801510218,2.01800135293665,1.8462306395123729,2.058598102574386,1.9756910650488368,1.828287619185121,1.9819088531149212,1.9442967931381134,1.907345700482346,2.0121224560188637,1.8698500162548166,2.134732182877584,1.8212034183492936,2.099097926732358,2.1883587320726097,1.952112939564992,1.9157691164401982,1.9825106047275538,1.867054990935231,2.0834580456733334,2.1375792549930086,2.0856562334094546,1.7462462742275653,1.9901762957440812,1.771186664837752,2.1794367054844326,2.1810004261570994,1.9574924605105022,2.1562747534425935,1.8761437206303153,1.969981656968343,2.2190927942156407,1.9568821487856478,2.0996311405758368,2.0487270857482494,1.7262798128645056,1.7569293196709161,2.1166350345260447,1.8497669240930765,1.9813807671311923,2.0289061291959074,2.1341748767948148,1.7134058365645608,2.225796658510197,1.85551230518121,1.9509233138006676,2.0564545961515095,1.9846636607796333,1.951031766157373,2.02467837646405,1.9988295340229736,1.884632215388221,1.9759155240764317,2.1646328661972665,1.9012630829328874,2.006360786157285,2.031696847754538,2.105724757289166,2.0662576489200495,2.122356398323534,1.9547537809785094,1.8736333865592472,2.1262338927445965,2.090851672108993,1.8884665622070425,1.964442190264005,1.9680276142162274,2.095107771240307,1.8435961300807606,1.8316469572275498,1.9638367843040603,1.9087861147116931,1.9044007743033478,1.8100945801776693,2.079567134350439,1.8765429426238416,2.0803638539284317,1.9910020603685368,2.0393748249251114,2.0892300141605356,2.033799924507764,1.8856448582055814,2.044487046990505,2.0679106650771875,2.1486692650013737,1.9948361911703243,2.108654799997172,1.9505715069462133,2.1012585632723635,1.8251683326876662,1.887201741021494
Mn10NiN8,1.8706069447730589,2.1232731348381915,2.004816429440773,2.0774944603673244,1.7694298189539581,1.9595992734814847,2.1116878383258353,1.75061045749553,2.086949336344569,1.9507635334008548,2.096833337979638,1.8885960769402417,2.08888102612461,2.0205982500679602,1.8705991365774068,2.0106569580593536,1.9864347708748018,1.9398726179970076,2.0349433876521394,1.903913770545099,2.16008746481857,1.8881978592859059,2.144789909305764,2.224779825712237,1.967866822914244,1.9216591650400334,2.0048052365701654,1.9032748088222744,2.124269859047012,2.168608619382627,2.12302420932265,1.770333372964717,2.0358014511370546,1.80582070179385,2.215200260463735,2.200928695484431,2.020628065440545,2.188590607724676,1.880618850904025,1.9983173393412605,2.2287912688902587,1.9644452518267403,2.0979906159583956,2.0864913394396556,1.7609825982835292,1.8022300810718062,2.124240027008325,1.9029483646104004,1.992943161131526,2.055189442164976,2.172464410118792,1.7746157498916675,2.2195045894545125,1.8553069606971955,1.9906942308372209,2.079553205249044,2.021542202889326,2.004177941228242,2.088537794012794,2.0276291984623533,1.921296617336384,2.01265991661798,2.2047909338636655,1.9359608600116,2.0433323902606624,2.057507257638761,2.127973253539804,2.052927008558319,2.1475086262573106,2.013073977995265,1.9044381992465098,2.136925215456232,2.140223856765809,1.9040008112797226,2.021737590065263,1.989725904530244,2.092585905862771,1.8711495214331941,1.8534317586772724,1.9920827632096607,1.9174139061173847,1.9325137507460413,1.840632202657058,2.113979444455296,1.8965464654062736,2.143460636464982,2.028955193601524,2.059953682507822,2.114379080231599,2.048876809599753,1.9228130883859975,2.1207065424279183,2.1025123643459955,2.1637394343313083,2.044503732862614,2.1104081781428823,1.9915418472708861,2.1376895974150196,1.8585628666714853,1.8978050145192489
VMn2N3,1.5910660490796984,1.7510997169066438,1.8801792805926216,2.0175517313325617,1.6369666571212833,1.7055051413532785,1.9753075888347016,1.7389395140097643,1.9769825097382208,1.8429039044688844,1.9297921390992818,1.5461050542687262,1.9315999643311883,1.7957835543278067,1.6445141279164714,1.9429037612767412,1.8402400936776582,1.781826919055888,1.7841783999025729,1.707378658610729,2.010681604824252,1.5870453091157646,1.854863183878426,1.9224162637545106,1.7316648772914318,1.8276726716720426,1.7531950824613367,1.8698402655146291,1.8219000966544079,1.8943895334302554,1.9123313701178586,1.7601208435554214,1.8955478079050807,1.6328228387508124,2.100095647334819,2.090535835260104,1.7278957759902749,1.986497395417853,1.7542816581963987,1.744478495655756,2.1252470815270263,1.7649979043829451,1.9158547077990535,1.8931148269889297,1.7261975486956622,1.6743454739860253,1.9910872830710007,1.682569659781801,1.7324779080755397,1.8238201848272368,1.8647890403128857,1.5679549385243143,2.012372115811792,1.7937230896175134,1.7367968540763652,1.859836034540121,1.8249156146513683,1.9059083990083039,1.7161917838874097,1.783431839705161,1.708781790175864,1.7940984685312813,1.8249174248287061,1.6220516426311635,1.8162011308328574,1.8805641743878732,1.8962744865485202,1.8476077146512566,1.8013128753163128,1.8182523036932738,1.7624261780952772,1.991124133935175,1.8782962360921944,1.588696479566421,1.7828416881900426,1.8620655151784753,1.851425990229249,1.8183180752697312,1.81950604286985,1.9162600015577902,1.7690315439774522,1.7646485982165592,1.6935742943852912,1.9178073187497988,1.65389306328125,1.9532154776650572,1.849673200721897,1.9743214013480057,1.729217254843054,2.1697123212646128,1.6569911361374534,1.763199910759722,1.8410133483412516,1.773814884554779,1.7981560619187658,1.9097958293934716,1.8184969809282154,1.945775274231344,1.6875120555556513,1.8652452811190998
InSi7N10,4.255950265498424,4.18588161953862,3.9014037257358103,4.384091416360286,4.4076542476423555,4.221441971860958,4.3650247995626525,4.055062189998608,4.603854890386496,4.1376806438063864,4.512378119235878,4.410577691457885,4.5426991913873795,3.930618849804735,4.072822432743819,4.424125942351379,3.9546233098364985,4.48092034050821,4.109908081751026,4.224224321768712,4.583488607188083,4.048562184534426,4.357689666617906,4.316729570096457,4.3131006994899925,4.002793407254015,3.942625167443646,4.458406463279712,4.566127872412435,4.37315086082358,4.431385590152648,4.594141964162083,4.352314897172944,4.513883291310352,4.468824465620941,4.437882382574982,4.28808573441984,4.656620545946045,4.322426012568467,3.7092795030645425,4.5017759235672585,4.446481706682654,3.762720351844966,4.380974280483615,4.2612023608523115,4.431151489112009,4.424483707640054,4.015432773506679,3.9245596677497994,4.327816478268074,4.118108411997886,4.520243329126126,4.344808142376105,3.922061127839128,4.465205821527686,4.514666017827846,4.311768756519789,4.134493347934014,4.497736672235966,4.1725837069850105,4.367729763896591,4.359462073092517,4.183718731310257,4.438960880013873,4.300258024367363,4.304637844592831,4.5222578238674185,4.567058961344752,4.282703307217206,4.079888481160488,4.406581100224334,4.453059030004988,4.429796373114858,4.527537348931696,4.215732418951683,4.3966722459611844,4.6374026966624795,4.536735861408662,4.363922784453495,4.367983475921273,4.313227314369392,4.316049342506179,4.402070520224646,4.474168473678182,4.591027798216271,4.525917894132984,4.514131861897855,4.235338348805752,4.192969118639902,4.532520424771996,3.9290890885469123,4.393068689485335,4.2316124706534195,4.515866320699981,4.347399874196854,4.182433925648651,3.984881158905111,3.98987924403965,4.474826004539407,4.49372446966947
Sc3Si6N11,3.5428199495531603,3.803051520811064,3.912441703662304,3.7609390108344454,3.5595232260143623,3.495984199295501,3.951875435531254,3.6979887179495288,4.023194483625753,3.814843401151143,3.7184776422096357,3.7026683910515708,3.848603083523355,3.6124753305203336,3.702373264142589,3.609285979924395,3.674094524041582,3.723068314460318,3.97187450424418,3.65666186394584,3.820819618140792,3.584879743543527,3.7642604902270955,3.9265369348243038,3.69958783524978,3.5615275723706814,3.7040635925693293,3.8516448591346393,3.8448318464680566,4.027516261604604,3.8313493063185704,3.6894876720394105,3.7750230881283744,3.613791849493231,3.8784079563723157,4.028586555341429,3.830272151628969,3.9075593376273563,3.613146916347595,3.636142967174334,3.975913473306426,3.848072328337655,3.8327170001313817,3.603503694629416,3.70812814005174,3.5220923129220862,3.578418476239574,3.600932485979716,3.585126175187809,3.714130503472359,3.8548539073810972,3.713288207863421,3.9656796772143856,3.5212478259333153,3.939085098936995,3.8693299476642053,3.8507639097436233,3.6849603961945103,3.7288646384489685,3.7848038281858365,3.4584332465691596,3.959249628408636,3.8753137619155336,3.723277774819313,3.551004839896183,3.8249185800802907,3.8793554691620926,4.029303249404214,4.012786507190166,3.518714045158588,3.7542463979360337,3.974469825614246,3.6537984222878688,3.7077245347198757,3.7047661256816586,3.9404974271245288,3.736402383190871,3.5027047787942855,3.548411315646848,3.8093163446469234,3.8295291709096926,3.7386986669044044,3.68676183367024,3.965379528622897,4.070762102702252,3.9793739774060906,3.89064341129503,3.887377741919799,3.7347651061869334,3.9348827513351443,3.7486032746319045,3.942952943744908,3.576886515948935,3.61325505576117,3.8251789495416997,3.8137177018239763,3.503152743725799,3.9053522172779576,3.763414577660033,3.729889126520323
Mn9Fe2N8,1.678686516160205,1.816739059677956,1.903244170262074,1.9942564481434593,1.565962932408238,1.799799310568283,1.9372117275053333,1.6965230998783154,1.9735269795493529,1.811214330274849,1.9803676857015295,1.622159472531102,1.989625288115647,1.780850462237473,1.709390487843535,1.9551266460342807,1.8946111291649022,1.7349452270117447,1.8183891986724572,1.708612539170228,2.03759957044974,1.7025547911902725,1.947374132921718,2.0049834814617644,1.7256297677388515,1.763119139116139,1.7484487501270498,1.8650362013019048,1.9309813003154144,1.9326188575403997,1.9618909146223331,1.6796020610361484,1.9024978810838262,1.6300638771285367,2.1204451422959276,2.084509586740693,1.788899179477576,1.9862001033596182,1.7188795339591334,1.776450842465044,2.1258303018181026,1.8239562756397008,1.9207305129923735,1.9514556950711361,1.6808464384798192,1.6485823040251544,1.9849540503611132,1.7933110586642549,1.777029826622172,1.8942065752623425,1.9578991889318587,1.6162597856342873,2.0416745657181914,1.7751364706397226,1.8427403114806138,1.9439255893877945,1.8536709634721054,1.895131203299719,1.8314835515090642,1.8252428563956542,1.7572002949750876,1.8144080250721932,1.9507763068567274,1.6658639343449662,1.8499862154661026,1.911431168826066,2.0082528883160107,1.880866295877655,1.8692986659015955,1.8305012866657362,1.7752240624011202,1.9818142335108653,1.9924623209248935,1.6413159785430886,1.7939039239380397,1.8420119241659423,1.9072332739321376,1.8029883315094712,1.7849497772252159,1.8658836524995475,1.7554403391471534,1.7991913130114368,1.6615052536962673,1.901578407509367,1.6491692762416217,1.997219140375352,1.9003374702090108,1.9375652037470958,1.8461221404006527,2.078891746758458,1.733093415495135,1.893982331158553,1.960417836773737,1.880431883354988,1.8684879658736582,1.9323740753351446,1.8953121012726908,1.9792225897339244,1.6515263308656614,1.8333228779602357
Mn3Y2N4,1.7163766778638052,2.1886383220392447,2.237946408095255,2.1720665565118056,1.9579992880629113,2.134185612787456,2.0990409176289,1.7664264546360076,2.215622243613373,2.299633208334856,2.0063490941537125,1.969934313048781,2.3430434842367864,2.08888583818098,2.1189332525278126,2.156085805402195,2.092683988821108,1.8344121502030033,2.177027131745807,2.0749772988862336,2.4050274178133675,1.9153713949576998,2.331503590423252,2.3398556971767097,2.029186654113308,1.8617718367881135,2.16770205964656,2.175746406829102,2.3140835624054734,2.0408210494970023,2.2622494210732986,1.82728085957542,2.1972016383990387,1.9328082425768087,2.1243687588965825,2.269950899190271,1.974846025785513,2.2393047942119355,2.070204543843375,2.1395401588363065,2.289675050299594,2.058351509079811,2.1332748196407323,2.2638001319146968,1.996834140136706,1.9496835175286293,2.261133742704632,1.9543754161400138,2.1075344242117895,2.187209892797087,2.316107479924356,2.032134557553919,2.4937167658251496,1.9031889957145327,2.146370906780664,2.1125144739582153,2.131463799836272,2.142471853725315,2.156096396397232,2.127726721667413,2.0030729066327937,2.2183559739312955,2.280799559709976,1.9984761271038782,2.028259747557438,2.194204880925915,2.2740585911821163,2.070677515141232,2.1317707452985792,2.1047075106144826,1.9438138544065422,2.0613838561936753,2.1772908001745663,1.9676400277099444,2.007042177734272,2.308945396519224,2.188072083523215,2.163447587163786,2.01392218774102,2.2225768823128247,2.238946320023015,2.0328986606129043,1.8009815575980006,2.2132253207472266,1.9456061996115732,2.278667313638563,2.1650102287638404,2.2875562078618796,2.173414243344369,2.2234979331136198,1.9387174781819967,2.1398999550722158,2.1810518705814452,2.3007180581459323,2.121077754843354,2.3394092326282045,2.076011594277305,2.168839723536996,2.1210427301029675,2.19349075032028
ZrMnN2,1.7764310619931665,1.9408243435744106,2.0602931958996686,2.16947445881441,1.963966440790533,1.89997947852669,2.217826247946008,2.002799191530875,2.219471492507618,2.0616532281375433,2.1471839092199216,1.7556642459510994,2.037707067639367,2.104935919858539,1.8717022662008913,2.3070210467143246,2.1374736632544487,2.035274162965198,1.9374067382996287,1.9427401278634069,2.3057959180203595,1.8425428392020335,2.0079221230304856,2.084166026087934,1.9772077659341094,2.0251218518014924,2.110391547348436,2.0064207750655996,2.04312107561543,2.166300631004816,2.169420990880274,1.98453980618421,2.0277385292641235,1.9056854575966387,2.2502381157258293,2.2788004402906576,1.878575276973998,2.2054495318003737,1.9581932720086477,1.9868914343740067,2.1938199292620144,1.9790082575655856,2.1205122249333797,2.184353347594809,1.9816991037911507,1.8551194723065716,2.2307373724240795,1.8537735632889305,1.9580827228292326,2.1549098736776986,1.9722736790508217,1.7920932495146975,2.1473641631971963,1.9685993240812034,1.9491679653448626,2.0922841823373894,1.981292900930677,2.1036322267038496,1.971361145311581,2.055880604253738,1.9190091381898935,1.9948989515814737,2.0203183472999684,1.8077799952136733,2.088824503422053,2.098926968004365,2.193099421872615,2.0693060440943993,2.03074749617115,2.1380451104468188,1.964998145252041,2.1929686994210735,2.0765329545276616,1.89943422925917,2.115940797976548,2.053515149730993,2.029182006537479,2.1498967087088494,2.0126935816914835,2.124805205137174,1.9299399285685996,2.0029078536375793,1.8255281405998027,2.17653774866737,1.8689996626778418,2.1847964637453385,2.0870284893372446,2.2437072315510456,1.9160152712201632,2.323079801651696,1.8927213044398914,1.9561152868555924,2.0188462663464533,1.9883398510014203,1.980604434257906,2.132684052900411,2.034844786413271,2.1821453658279895,2.0077027723018244,2.086617156796485
